Id,Name,Year,Final Price,Role,Nationality,Team,Ent,Age,Matches,LMatches,Runs,LRuns,HS,LHS,Ave,LAve,StrRate,LStrRate,Fifties,LFifties,Hundreds,LHundreds,Fours,LFours,Sixes,LSixes,Catches,LCatches,Stumps,LStumps,Wkts,LWkts,Econ,LEcon,FourWkts,LFourWkts,FiveWkts,LFiveWkts,Indian,Specialist,Status
204,Shadab Jakati,2016,2000000,Bowler, Indian,GL,0,35,6,0,1,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,8.9,0,0,0,0,0,1,1,92
204,Shadab Jakati,2017,2000000,Bowler, Indian,GL,0,36,2,6,0,1,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,2,10.4,8.89999961853027,0,0,0,0,1,1,229
205,Shahbaz Nadeem,2011,3000000,Bowler,Indian,DD,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7.47,0,0,0,0,0,1,1,3
205,Shahbaz Nadeem,2012,3000000,Bowler,Indian,DD,0,23,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,7.06,7.46999979019165,0,0,0,0,1,1,174
205,Shahbaz Nadeem,2013,3000000,Bowler,Indian,DD,0,24,12,12,14,0,6,0,2.8,0,51.85,0,0,0,0,0,1,0,0,0,5,3,0,0,9,8,5.88,7.05999994277954,0,0,0,0,1,1,544
205,Shahbaz Nadeem,2014,8500000,Bowler,Indian,DD,0,25,11,12,7,14,3,6,3.5,2.79999995231628,36.84,51.8499984741211,0,0,0,0,0,1,0,0,0,5,0,0,8,9,8.18,5.88000011444092,0,0,0,0,1,1,735
205,Shahbaz Nadeem,2015,8500000,Bowler,Indian,DD,0,26,4,11,2,7,2,3,2,3.5,28.57,36.8400001525879,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6.14,8.18000030517578,0,0,0,0,1,1,422
205,Shahbaz Nadeem,2016,8500000,Bowler,Indian,DD,0,27,4,4,1,2,1,2,0,2,20,28.5699996948242,0,0,0,0,0,0,0,0,0,3,0,0,2,0,8.46,6.1399998664856,0,0,0,0,1,1,243
205,Shahbaz Nadeem,2017,8500000,Bowler, Indian,DD,0,28,7,4,2,1,2,1,0.66,0,22.22,20,0,0,0,0,0,0,0,0,2,0,0,0,6,2,6.67,8.46000003814697,0,0,0,0,1,1,330
206,Shakib Al Hasan,2011,19550000,All-rounder,Bangladeshi,KKR,1,24,7,0,29,0,26,0,14.5,0,131.81,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,6.86,0,0,0,0,0,0,0,2945
206,Shakib Al Hasan,2012,21364750,All-rounder,Bangladeshi,KKR,1,25,8,7,91,29,42,26,15.16,14.5,122.97,131.809997558594,0,0,0,0,6,4,3,0,1,0,0,0,12,11,6.5,6.8600001335144,0,0,0,0,0,0,3131
206,Shakib Al Hasan,2014,28000000,All-rounder,Bangladeshi,KKR,1,27,13,0,227,0,60,0,32.42,0,149.34,0,1,0,0,0,22,0,7,0,3,0,0,0,11,0,6.68,0,0,0,0,0,0,0,1117
206,Shakib Al Hasan,2015,28000000,All-rounder,Bangladeshi,KKR,1,28,4,13,36,227,23,60,12,32.4199981689453,133.33,149.339996337891,0,1,0,0,5,22,0,7,0,3,0,0,4,11,8.78,6.67999982833862,0,0,0,0,0,0,2670
206,Shakib Al Hasan,2016,28000000,All-rounder,Bangladeshi,KKR,1,29,10,4,114,36,66,23,22.8,12,107.54,133.330001831055,1,0,0,0,7,5,5,0,4,0,0,0,5,4,7.83,8.77999973297119,0,0,0,0,0,0,3644
206,Shakib Al Hasan,2017,28000000,All-rounder,Bangladeshi,KKR,1,30,1,10,1,114,1,66,0,22.7999992370605,100,107.540000915527,0,1,0,0,0,7,0,5,0,4,0,0,0,5,10.33,7.82999992370606,0,0,0,0,0,0,2901
207,Shane Watson,2008,5020000,All-rounder,Australian,RR,1,27,15,0,472,0,76,0,47.2,0,151.76,0,4,0,0,0,47,0,19,0,2,0,0,0,17,0,7.07,0,0,0,0,0,0,0,3801
207,Shane Watson,2010,5786250,All-rounder,Australian,RR,1,29,6,0,185,0,60,0,37,0,162.28,0,2,0,0,0,18,0,9,0,3,0,0,0,6,0,8.36,0,0,0,0,0,0,0,8328
207,Shane Watson,2011,59800000,All-rounder,Australian,RR,1,30,11,6,330,185,89,60,33,37,130.43,162.279998779297,1,2,0,0,31,18,17,9,4,3,0,0,6,6,6.69,8.35999965667725,0,0,0,0,0,0,9843
207,Shane Watson,2012,65351000,All-rounder,Australian,RR,1,31,7,11,255,330,90,89,42.5,33,151.78,130.429992675781,2,1,0,0,26,31,14,17,2,4,0,0,6,6,7,6.69000005722046,0,0,0,0,0,0,11038
207,Shane Watson,2013,69251000,All-rounder,Australian,RR,1,32,16,7,543,255,101,90,38.78,42.5,142.89,151.779998779297,2,2,1,0,59,26,22,14,6,2,0,0,13,6,7.15,7,0,0,0,0,0,0,9856
207,Shane Watson,2014,125000000,All-rounder,Australian,RR,1,33,13,16,240,543,51,101,20,38.7799987792969,122.44,142.889999389648,2,2,0,1,19,59,14,22,3,6,0,0,7,13,7.85,7.15000009536743,0,0,0,0,0,0,19998
207,Shane Watson,2015,125000000,All-rounder,Australian,RR,1,34,10,13,347,240,104,51,43.37,20,135.01,122.440002441406,1,2,1,0,37,19,14,14,1,3,0,0,6,7,9.27,7.84999990463257,0,0,0,0,0,0,8247
207,Shane Watson,2016,95000000,All-Rounder,Australian,RCB,0,35,16,10,179,347,36,104,13.76,43.3699989318848,133.58,135.009994506836,0,1,0,1,14,37,12,14,6,1,0,0,20,6,8.58,9.27000045776367,1,0,0,0,0,0,10840
207,Shane Watson,2017,95000000,All-rounder,Australian,RCB,0,36,8,16,71,179,24,36,11.83,13.7600002288818,91.02,133.580001831055,0,0,0,0,6,14,1,12,2,6,0,0,5,20,9.13,8.57999992370606,0,1,0,0,0,0,5016
208,Shardul Thakur,2014,2000000,Bowler,Indian,KXIP,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,373
208,Shardul Thakur,2015,2000000,Bowler,Indian,KXIP,1,24,1,0,7,0,7,0,0,0,116.66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.66,0,0,0,0,0,1,1,422
208,Shardul Thakur,2016,2000000,Bowler,Indian,KXIP,1,25,0,1,0,7,0,7,0,0,0,116.660003662109,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.6599998474121,0,0,0,0,1,1,709
208,Shardul Thakur,2017,2000000,Bowler, Indian,RPS,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,8.25,0,0,0,0,0,1,1,816
209,Shashank Singh,2017,1000000,All-rounder,Indian,DD,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116
210,Shaun Marsh,2008,1204800,Batsman,Australian,KXIP,1,25,11,0,616,0,115,0,68.44,0,139.68,0,5,0,1,0,59,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,390
210,Shaun Marsh,2010,1388700,Batsman,Australian,KXIP,1,27,4,0,147,0,88,0,49,0,128.94,0,2,0,0,0,14,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1974
210,Shaun Marsh,2011,18400000,Batsman,Australian,KXIP,1,28,14,4,504,147,95,88,42,49,146.51,128.940002441406,4,2,0,0,52,14,20,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1290
210,Shaun Marsh,2012,20108000,Batsman,Australian,KXIP,1,29,13,14,336,504,68,95,30.54,42,120,146.509994506836,2,4,0,0,39,52,7,20,8,6,0,0,0,0,0,0,0,0,0,0,0,1,5240
210,Shaun Marsh,2013,21308000,Batsman,Australian,KXIP,1,30,8,13,300,336,77,68,37.5,30.5400009155273,120.48,120,3,2,0,0,39,39,4,7,3,8,0,0,0,0,0,0,0,0,0,0,0,1,2781
210,Shaun Marsh,2014,22000000,Batsman,Australian,KXIP,1,31,2,8,70,300,40,77,35,37.5,134.61,120.480003356934,0,3,0,0,7,39,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2353
210,Shaun Marsh,2015,22000000,Batsman,Australian,KXIP,1,32,4,2,81,70,65,40,20.25,35,139.65,134.610000610352,1,0,0,0,7,7,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3545
210,Shaun Marsh,2016,22000000,Batsman,Australian,KXIP,1,33,6,4,159,81,56,65,31.8,20.25,118.65,139.649993896484,1,1,0,0,13,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4914
210,Shaun Marsh,2017,22000000,Batsman, Australian,KXIP,1,34,9,6,264,159,84,56,33,31.7999992370605,136.08,118.650001525879,2,1,0,0,36,13,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3622
211,Sheldon Jackson,2017,1500000,Wicketkeeper, Indian,KKR,1,30,4,0,38,0,16,0,19,0,122.58,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,388
212,Shikhar Dhawan,2008,1200000,Batsman,Indian,DD,0,23,14,0,340,0,68,0,37.77,0,115.25,0,4,0,0,0,35,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,94
212,Shikhar Dhawan,2009,1200000,Batsman,Indian,MI,0,24,5,14,40,340,22,68,10,37.7700004577637,88.88,115.25,0,4,0,0,3,35,0,8,2,8,0,0,0,0,0,0,0,0,0,0,1,1,426
212,Shikhar Dhawan,2010,1200000,Batsman,Indian,MI,0,25,10,5,191,40,56,22,19.1,10,112.35,88.879997253418,2,0,0,0,23,3,3,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,243
212,Shikhar Dhawan,2011,13800000,Batsman,Indian,DC,0,26,14,10,400,191,95,56,33.33,19.1000003814697,129.03,112.349998474121,2,2,0,0,47,23,7,3,6,5,0,0,1,0,5.5,0,0,0,0,0,1,1,661
212,Shikhar Dhawan,2012,13800000,Batsman,Indian,DC,0,27,15,14,569,400,84,95,40.64,33.3300018310547,129.61,129.029998779297,5,2,0,0,58,47,18,7,5,6,0,0,3,1,9.16,5.5,0,0,0,0,1,1,1178
212,Shikhar Dhawan,2013,13800000,Batsman,Indian,SRH,0,28,10,15,311,569,73,84,38.87,40.6399993896484,122.92,129.610000610352,3,5,0,0,37,58,5,18,3,5,0,0,0,3,0,9.15999984741211,0,0,0,0,1,1,1472
212,Shikhar Dhawan,2014,125000000,Batsman,Indian,SRH,0,29,14,10,377,311,64,73,29,38.8699989318848,118.18,122.919998168945,2,3,0,0,49,37,7,5,5,3,0,0,0,0,0,0,0,0,0,0,1,1,8092
212,Shikhar Dhawan,2015,125000000,Batsman,Indian,SRH,0,30,14,14,353,377,54,64,27.15,29,123.42,118.180000305176,3,2,0,0,45,49,6,7,6,5,0,0,0,0,0,0,0,0,0,0,1,1,7338
212,Shikhar Dhawan,2016,125000000,Batsman,Indian,SRH,0,31,17,14,501,353,82,54,38.53,27.1499996185303,116.78,123.419998168945,4,3,0,0,51,45,8,6,5,6,0,0,0,0,0,0,0,0,0,0,1,1,8484
212,Shikhar Dhawan,2017,125000000,Batsman, Indian,SRH,0,32,14,17,479,501,77,82,36.84,38.5299987792969,127.39,116.779998779297,3,4,0,0,53,51,9,8,7,5,0,0,0,0,0,0,0,0,0,0,1,1,4988
213,Shivam Sharma,2014,1000000,All-rounder,Indian,KXIP,1,21,4,0,5,0,4,0,5,0,166.66,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,7.56,0,0,0,0,0,1,0,50
213,Shivam Sharma,2015,1000000,All-rounder,Indian,KXIP,1,22,1,4,0,5,0,4,0,5,0,166.660003662109,0,0,0,0,0,1,0,0,0,1,0,0,1,3,14.66,7.55999994277954,0,0,0,0,1,0,261
214,Shreyas Gopal,2014,1000000,All-rounder,Indian,MI,0,21,4,0,11,0,11,0,11,0,110,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,8.07,0,0,0,0,0,1,0,131
214,Shreyas Gopal,2015,1000000,All-rounder,Indian,MI,0,22,1,4,1,11,1,11,0,11,100,110,0,0,0,0,0,1,0,0,0,1,0,0,1,6,10.61,8.06999969482422,0,0,0,0,1,0,605
214,Shreyas Gopal,2016,1000000,All-rounder,Indian,MI,0,23,1,1,2,1,2,1,2,0,12.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10.6099996566772,0,0,0,0,1,0,807
215,Shreyas Iyer,2015,26000000,Batsman,Indian,DD,0,21,14,0,439,0,83,0,33.76,0,128.36,0,4,0,0,0,41,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,216
215,Shreyas Iyer,2016,26000000,Batsman,Indian,DD,0,22,6,14,30,439,19,83,5,33.7599983215332,69.76,128.360000610352,0,4,0,0,2,41,1,21,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1414
215,Shreyas Iyer,2017,26000000,Batsman, Indian,DD,0,23,12,6,338,30,96,19,33.8,5,139.09,69.7600021362305,2,0,0,0,36,2,10,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,935
216,Shubham Agarwal,2017,1000000,Batsman, Indian,GL,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.5,0,0,0,0,0,1,1,107
217,Siddarth Kaul,2013,1000000,Bowler,Indian,DD,0,23,6,0,7,0,7,0,0,0,77.77,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,7.78,0,0,0,0,0,1,1,47
217,Siddarth Kaul,2014,4500000,Bowler,Indian,DD,0,24,5,6,2,7,2,7,0,0,100,77.7699966430664,0,0,0,0,0,0,0,0,0,1,0,0,2,4,9.69,7.78000020980835,0,0,0,0,1,1,183
217,Siddarth Kaul,2015,1000000,Bowler,Indian,SRH,0,25,0,5,0,2,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.6899995803833,0,0,0,0,1,1,57
217,Siddarth Kaul,2017,1000000,Bowler, Indian,SRH,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,8.41,0,1,0,0,0,1,1,78
218,Sreenath Arvind,2011,2000000,Bowler,Indian,RCB,0,27,13,0,13,0,11,0,0,0,162.5,0,0,0,0,0,2,0,0,0,3,0,0,0,21,0,8,0,1,0,0,0,1,1,13
218,Sreenath Arvind,2012,2000000,Bowler,Indian,RCB,0,28,1,13,14,13,14,11,0,0,175,162.5,0,0,0,0,3,2,0,0,0,3,0,0,0,21,16,8,0,1,0,0,1,1,63
218,Sreenath Arvind,2015,1000000,Bowler,Indian,RCB,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,7.33,0,1,0,0,0,1,1,10
218,Sreenath Arvind,2016,1000000,Bowler,Indian,RCB,0,32,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,11,8,7.4,7.32999992370606,0,1,0,0,1,1,208
218,Sreenath Arvind,2017,1000000,Bowler, Indian,RCB,0,33,10,9,32,0,9,0,8,0,80,0,0,0,0,0,2,0,0,0,1,3,0,0,5,11,9.01,7.40000009536743,0,0,0,0,1,1,137
219,Steven Smith,2011,9200000,All-Rounder,Australian,KTK,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3353
219,Steven Smith,2012,10054000,All-rounder,Australian,PWI,0,23,15,0,362,0,47,0,40.22,0,135.58,0,0,0,0,0,24,0,14,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,2775
219,Steven Smith,2013,10654000,All-rounder,Australian,PWI,0,24,7,15,159,362,41,47,39.75,40.2200012207031,120.45,135.580001831055,0,0,0,0,15,24,4,14,4,10,0,0,0,0,0,15,0,0,0,0,0,0,1886
219,Steven Smith,2014,40000000,All-rounder,Australian,RR,1,25,10,7,147,159,48,41,36.75,39.75,133.63,120.449996948242,0,0,0,0,13,15,4,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2662
219,Steven Smith,2015,40000000,All-rounder,Australian,RR,1,26,14,10,293,147,79,48,26.63,36.75,132.57,133.630004882813,2,0,0,0,33,13,3,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,3192
219,Steven Smith,2016,40000000,All-rounder,Australian,RPS,0,27,8,14,270,293,101,79,45,26.6299991607666,153.4,132.570007324219,0,2,1,0,27,33,8,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,20887
219,Steven Smith,2017,55000000,All-rounder, Australian,RPS,0,28,15,8,472,270,84,101,39.33,45,121.96,153.399993896484,3,0,0,1,38,27,12,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,17208
220,Stuart Binny,2011,3000000,All-rounder,Indian,RR,1,27,6,1,37,8,30,8,37,8,119.35,160,0,0,0,0,2,1,1,0,2,0,0,0,0,0,11,9,0,0,0,0,1,0,147
220,Stuart Binny,2012,3000000,All-rounder,Indian,RR,1,28,8,6,90,37,30,30,22.5,37,134.32,119.349998474121,0,0,0,0,9,2,3,1,1,2,0,0,3,0,7.8,11,0,0,0,0,1,0,328
220,Stuart Binny,2013,3000000,All-rounder,Indian,RR,1,29,17,8,293,90,41,30,32.55,22.5,147.23,134.320007324219,0,0,0,0,25,9,12,3,3,1,0,0,6,3,6.75,7.80000019073486,0,0,0,0,1,0,751
220,Stuart Binny,2014,55000000,All-rounder,Indian,RR,1,30,13,17,123,293,48,41,12.3,32.5499992370606,101.65,147.229995727539,0,0,0,0,4,25,5,12,3,3,0,0,3,6,7.11,6.75,0,0,0,0,1,0,1330
220,Stuart Binny,2015,55000000,All-rounder,Indian,RR,1,31,13,13,74,123,20,48,18.5,12.3000001907349,112.12,101.650001525879,0,0,0,0,7,4,1,5,5,3,0,0,4,3,7.36,7.1100001335144,0,0,0,0,1,0,3013
220,Stuart Binny,2016,20000000,All-Rounder,Indian,RCB,0,32,14,13,63,74,21,20,21,18.5,161.53,112.120002746582,0,0,0,0,5,7,4,1,3,5,0,0,1,4,7.88,7.3600001335144,0,0,0,0,1,0,3483
220,Stuart Binny,2017,20000000,All-rounder, Indian,RCB,0,33,8,14,78,63,18,21,15.6,21,102.63,161.529998779297,0,0,0,0,6,5,3,4,1,3,0,0,4,1,8.33,7.88000011444092,0,0,0,0,1,0,1153
221,Subramaniam Badrinath,2008,1200000,Batsman,Indian,CSK,0,28,16,0,192,0,64,0,32,0,147.69,0,2,0,0,0,21,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,35
221,Subramaniam Badrinath,2009,1200000,Batsman,Indian,CSK,0,29,14,16,177,192,59,64,19.66,32,107.92,147.690002441406,1,2,0,0,20,21,4,8,5,5,0,0,0,0,0,0,0,0,0,0,1,1,218
221,Subramaniam Badrinath,2010,1200000,Batsman,Indian,CSK,0,30,16,14,356,177,55,59,32.36,19.6599998474121,117.49,107.919998168945,2,1,0,0,41,20,5,4,1,5,0,0,0,0,0,0,0,0,0,0,1,1,210
221,Subramaniam Badrinath,2011,36800000,Batsman,Indian,CSK,0,31,16,16,396,356,71,55,56.57,32.3600006103516,126.51,117.48999786377,5,2,0,0,38,41,9,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,336
221,Subramaniam Badrinath,2012,36800000,Batsman,Indian,CSK,0,32,15,16,196,396,57,71,28,56.5699996948242,108.28,126.51000213623,1,5,0,0,23,38,2,9,3,1,0,0,0,0,0,0,0,0,0,0,1,1,500
221,Subramaniam Badrinath,2013,36800000,Batsman,Indian,CSK,0,33,18,15,124,196,34,57,17.71,28,102.47,108.279998779297,0,1,0,0,11,23,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,322
221,Subramaniam Badrinath,2015,3000000,Batsman,Indian,RCB,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54
222,Sumit Narwal,2010,800000,All-Rounder,Indian,RR,1,28,5,0,14,0,12,0,7,0,116.66,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,11.8,0,0,0,0,0,1,0,154
222,Sumit Narwal,2013,1000000,All-Rounder,Indian,KKR,1,31,2,0,23,0,23,0,23,0,153.33,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,1,0,277
222,Sumit Narwal,2015,1000000,All-Rounder,Indian,KKR,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,158
223,Sunil Narine,2012,35189000,Bowler,West Indian,KKR,1,24,15,0,9,0,9,0,9,0,128.57,0,0,0,0,0,2,0,0,0,1,0,0,0,24,0,5.47,0,1,0,1,0,0,1,295
223,Sunil Narine,2013,37289000,Bowler,West Indian,KKR,1,25,16,15,21,9,13,9,7,9,110.52,128.570007324219,0,0,0,0,0,2,2,0,6,1,0,0,22,24,5.46,5.46999979019165,2,1,0,1,0,1,3500
223,Sunil Narine,2014,95000000,Bowler,West Indian,KKR,1,26,16,16,10,21,6,13,5,7,71.42,110.519996643066,0,0,0,0,0,0,0,2,2,6,0,0,21,22,6.35,5.46000003814697,2,2,0,0,0,1,3018
223,Sunil Narine,2015,95000000,Bowler,West Indian,KKR,1,27,8,16,0,10,0,6,0,5,0,71.4199981689453,0,0,0,0,0,0,0,0,1,2,0,0,7,21,7.31,6.34999990463257,1,2,0,0,0,1,3050
223,Sunil Narine,2016,95000000,Bowler,West Indian,KKR,1,28,11,8,7,0,4,0,7,0,53.84,0,0,0,0,0,0,0,0,0,2,1,0,0,11,7,7.09,7.30999994277954,0,1,0,0,0,1,1686
223,Sunil Narine,2017,95000000,Bowler, West Indian,KKR,1,29,16,11,224,7,54,4,17.23,7,172.3,53.8400001525879,1,0,0,0,34,0,10,0,4,2,0,0,10,11,6.98,7.09000015258789,0,0,0,0,0,1,1590
224,Suresh Raina,2008,26000000,Batsman,Indian,CSK,0,22,16,0,421,0,55,0,38.27,0,142.22,0,3,0,0,0,35,0,18,0,10,0,0,0,1,0,9,0,0,0,0,0,1,1,416
224,Suresh Raina,2009,26000000,Batsman,Indian,CSK,0,23,14,16,434,421,98,55,31,38.2700004577637,140.9,142.220001220703,2,3,0,0,37,35,21,18,7,10,0,0,7,1,5.92,9,0,0,0,0,1,1,1413
224,Suresh Raina,2010,26000000,Batsman,Indian,CSK,0,24,16,14,520,434,83,98,47.27,31,142.85,140.899993896484,4,2,0,0,45,37,22,21,10,7,0,0,6,7,7.46,5.92000007629395,0,0,0,0,1,1,2232
224,Suresh Raina,2011,59800000,Batsman,Indian,CSK,0,25,16,16,438,520,73,83,31.28,47.2700004577637,134.76,142.850006103516,4,4,0,0,36,45,17,22,4,10,0,0,4,6,7.3,7.46000003814697,0,0,0,0,1,1,4105
224,Suresh Raina,2012,59800000,Batsman,Indian,CSK,0,26,19,16,441,438,73,73,25.94,31.2800006866455,135.69,134.759994506836,1,4,0,0,36,36,19,17,11,4,0,0,2,4,7.5,7.30000019073486,0,0,0,0,1,1,7840
224,Suresh Raina,2013,59800000,Batsman,Indian,CSK,0,27,18,19,548,441,100,73,42.15,25.9400005340576,150.13,135.690002441406,4,1,1,0,50,36,18,19,10,11,0,0,1,2,11.5,7.5,0,0,0,0,1,1,5361
224,Suresh Raina,2014,95000000,Batsman,Indian,CSK,0,28,16,18,523,548,87,100,40.23,42.1500015258789,146.08,150.130004882813,5,4,0,1,51,50,19,18,11,10,0,0,1,1,7.44,11.5,0,0,0,0,1,1,6120
224,Suresh Raina,2015,95000000,Batsman,Indian,CSK,0,29,17,16,374,523,62,87,24.93,40.2299995422363,123.02,146.080001831055,2,5,0,0,31,51,16,19,11,11,0,0,2,1,7.75,7.44000005722046,0,0,0,0,1,1,4871
224,Suresh Raina,2016,95000000,Batsman,Indian,GL,0,30,15,17,399,374,75,62,28.5,24.9300003051758,127.88,123.019996643066,3,2,0,0,39,31,10,16,7,11,0,0,0,2,8.2,7.75,0,0,0,0,1,1,6812
224,Suresh Raina,2017,125000000,Batsman, Indian,GL,0,31,14,15,442,399,84,75,40.18,28.5,143.97,127.879997253418,3,3,0,0,42,39,13,10,4,7,0,0,1,0,8.5,8.19999980926514,0,0,0,0,1,1,3907
225,Suryakumar Yadav,2012,1000000,Batsman,Indian,MI,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,400
225,Suryakumar Yadav,2014,7000000,Batsman,Indian,KKR,1,24,16,0,164,0,34,0,32.8,0,140.17,0,0,0,0,0,16,0,5,0,7,0,0,0,0,0,8,0,0,0,0,0,1,1,358
225,Suryakumar Yadav,2015,7000000,Batsman,Indian,KKR,1,25,13,16,157,164,46,34,17.44,32.7999992370606,138.93,140.169998168945,0,0,0,0,12,16,8,5,7,7,0,0,0,0,0,8,0,0,0,0,1,1,827
225,Suryakumar Yadav,2016,7000000,Batsman,Indian,KKR,1,26,15,13,186,157,60,46,26.57,17.4400005340576,130.06,138.929992675781,1,0,0,0,19,12,5,8,6,7,0,0,0,0,0,0,0,0,0,0,1,1,669
225,Suryakumar Yadav,2017,7000000,Batsman, Indian,KKR,1,27,10,15,105,186,31,60,17.5,26.5699996948242,119.31,130.059997558594,0,1,0,0,8,19,3,5,5,6,0,0,0,0,0,0,0,0,0,0,1,1,752
226,Swapnil Singh,2016,1000000,Bowler, Indian,KXIP,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,0,0,0,0,0,1,1,188
226,Swapnil Singh,2017,1000000,Bowler, Indian,KXIP,1,26,4,1,12,0,10,0,6,0,63.15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.71,9.65999984741211,0,0,0,0,1,1,154
227,T Natarajan,2017,30000000,Batsman, Indian,KXIP,1,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.07,0,0,0,0,0,1,1,137
228,Tabraiz Shamsi,2016,1000000,Bowler, South African,RCB,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,9.18,0,0,0,0,0,0,1,35
229,Tanmay Agarwal,2017,1000000,Batsman,Indian,SRH,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108
230,Tejas Baroka,2017,1000000,Batsman, Indian,GL,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0,0,1,1,1
231,Thisara Perera,2010,2314500,All-rounder,Sri Lankan,CSK,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,29
231,Thisara Perera,2011,3680000,All-rounder,Sri Lankan,KTK,0,22,4,1,23,0,22,0,11.5,0,85.18,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,7.92,19,0,0,0,0,0,0,386
231,Thisara Perera,2012,32675500,All-rounder,Sri Lankan,MI,0,23,2,4,4,23,4,22,4,11.5,44.44,85.1800003051758,0,0,0,0,0,4,0,0,2,0,0,0,0,2,10.8,7.92000007629395,0,0,0,0,0,0,1378
231,Thisara Perera,2013,35957250,All-rounder,Sri Lankan,SRH,0,24,16,2,233,4,40,4,23.3,4,142.94,44.439998626709,0,0,0,0,12,0,14,0,5,2,0,0,19,0,8.01,10.8000001907349,0,0,0,0,0,0,1596
